train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
3,3,10,10,5,15,200,100,False,True,False,200,0.001,0.0,0.9507500007748608,0.8105000406503678,2019-11-18 13:47:57,0.5561213605105878,0.042765959541370316,0.736833372116089,0.02340613904538456
2,2,1,1,5,15,200,100,True,False,True,200,0.001,0.0,0.8870000427961351,0.7835555678606034,2019-11-18 13:06:22,0.7261400847136974,0.05696891436147553,0.7002222371101379,0.02532521623343644
3,3,10,10,5,15,200,100,False,False,True,200,0.001,0.0,0.9612500017881391,0.9208333754539489,2019-11-18 13:49:34,0.40651630967855445,0.026590187144940054,0.8481667083501815,0.011409928295366186
3,3,10,10,5,15,200,100,True,True,False,200,0.001,0.0,0.9382500007748604,0.8018333745002744,2019-11-18 13:54:32,0.6163883528113367,0.045989115799545344,0.720000036358833,0.02313612356465251
3,3,10,10,5,15,200,100,True,False,True,200,0.001,0.0,0.9492500039935116,0.8933333766460417,2019-11-18 13:54:45,0.4792297545075415,0.027610445748273822,0.8238333797454838,0.012251419477358517
3,3,10,10,5,15,200,100,False,True,True,200,0.001,0.0,0.9665999859571457,0.935866692662239,2019-11-18 13:54:49,0.29091952934861176,0.018641870107816524,0.8970666855573655,0.007429604051987175
3,3,10,10,5,15,200,100,True,True,True,200,0.001,0.0,0.9621999862790105,0.8901333570480344,2019-11-18 13:55:23,0.3475521776080132,0.02143316756562587,0.8782666862010955,0.008319453715752045
3,3,15,15,5,15,200,100,False,False,False,200,0.001,0.0,0.9843333455920221,0.9626666688919068,2019-11-18 13:55:26,0.24347652418538931,0.027748099831838284,0.9033333390951159,0.014243694360595993
3,3,15,15,5,15,200,100,True,False,False,200,0.001,0.0,0.9813333475589756,0.935555559396744,2019-11-18 13:55:35,0.2664569867402315,0.02934884902716257,0.8984444504976271,0.013915417543278793
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9545000016689306,0.8276667094230653,2019-11-18 13:55:45,0.577370598986745,0.04021833476717885,0.7285000365972517,0.02214244824198764
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.9697499996423721,0.923166711330414,2019-11-18 13:56:07,0.41634078845381745,0.02495595305180136,0.8460000455379486,0.011374210946996262
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.9525000008940699,0.7793333762884141,2019-11-18 13:56:14,0.5749301573634147,0.03616020612391078,0.7170000416040424,0.02145857216428183
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9530000010132789,0.8890000444650649,2019-11-18 13:06:22,0.45784055717289446,0.052209138803042884,0.829000043272972,0.01814127050682819
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.9475000044703485,0.8818333798646928,2019-11-18 13:56:28,0.440931592285633,0.025462254547899365,0.8391667145490647,0.01027124572117627
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9787999907135966,0.9365333610773083,2019-11-18 14:00:46,0.3019039139151572,0.022503484071210868,0.8928000217676164,0.008321650975746862
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9501999813318249,0.9145333576202392,2019-11-18 14:05:25,0.3689515718817712,0.01484242269782141,0.8692000204324721,0.0077976057006802655
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9846666789054872,0.96244444668293,2019-11-18 14:05:36,0.2335087794065475,0.033297657277276196,0.9026666724681853,0.01634138155440889
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.962333358824253,0.9404444479942324,2019-11-18 14:07:09,0.2636718846857547,0.02942280518536742,0.9015555614233016,0.012182584969791504
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9559999996423725,0.8086667090654371,2019-11-18 14:07:19,0.558767365813255,0.03808146667918152,0.7215000408887866,0.022122968180865992
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9677500003576278,0.9263333773612975,2019-11-18 14:08:58,0.3895097103714944,0.02413460253583612,0.8573333793878553,0.009929155479946262
3,3,20,20,5,15,200,100,True,True,False,200,0.001,0.0,0.9462500005960462,0.786166708469391,2019-11-18 14:09:06,0.5983906097710133,0.03657528431823176,0.714500037431717,0.021290519452519228
