train.way,test.way,train.shot,test.shot,train.query,test.query,train.episodes,test.episodes,background,silence,unknown,epochs,lr,wd,train.acc,val.acc,timestamp,test.loss.mean,test.loss.confidence,test.acc.mean,test.acc.confidence
3,3,15,15,5,15,200,100,False,True,False,200,0.001,0.0,0.9415000012516975,0.7703333741426469,2019-11-06 17:33:02,0.6669059088826182,0.04082210734769225,0.6911667013168333,0.021541169984195644
3,3,15,15,5,15,200,100,False,False,True,200,0.001,0.0,0.966000001132488,0.8810000461339952,2019-11-06 17:33:04,0.5602250394225121,0.03220502634052262,0.7893333780765535,0.014464535098676793
3,3,15,15,5,15,200,100,True,True,False,200,0.001,0.0,0.931500002145767,0.7380000430345536,2019-11-06 17:33:23,0.752361733913422,0.04397396086656251,0.6576667043566702,0.021495912095424986
2,2,1,1,5,15,200,100,False,True,True,200,0.001,0.0,0.9382500043511389,0.8686667102575302,2019-11-06 15:40:21,0.5738701213896273,0.04967022523624468,0.7776667070388792,0.02145977829541182
3,3,15,15,5,15,200,100,True,False,True,200,0.001,0.0,0.952000003159046,0.8498333781957624,2019-11-06 17:34:37,0.6106238123774527,0.03227549819120471,0.7806667125225069,0.012533795266219335
3,3,15,15,5,15,200,100,False,True,True,200,0.001,0.0,0.9397999784350394,0.9158666950464248,2019-11-06 17:35:56,0.4139242957532408,0.017574881502201406,0.8444000202417378,0.008591943171928514
3,3,15,15,5,15,200,100,True,True,True,200,0.001,0.0,0.9557999822497366,0.8677333521842957,2019-11-06 17:37:06,0.481735921651125,0.02573029526435553,0.8332000213861465,0.008498621476615465
3,3,20,20,5,15,200,100,False,False,False,200,0.001,0.0,0.9790000164508821,0.9024444502592088,2019-11-06 17:51:17,0.3328232275694609,0.03402296452453393,0.870666674375534,0.014576213112080535
3,3,20,20,5,15,200,100,True,False,False,200,0.001,0.0,0.9710000208020212,0.8997777837514875,2019-11-06 17:51:29,0.31399037167429916,0.03051830414212065,0.8740000075101851,0.013450462972176452
3,3,20,20,5,15,200,100,False,True,False,200,0.001,0.0,0.9432500010728838,0.7815000402927399,2019-11-06 17:52:56,0.7005542154610158,0.043541557710967536,0.6761667039990426,0.02148003638822758
3,3,20,20,5,15,200,100,False,False,True,200,0.001,0.0,0.9482500037550924,0.9040000450611114,2019-11-06 17:53:01,0.5317132295668124,0.03167431789913247,0.8023333781957627,0.01382050776224882
